timestamp,price,volume
1900-01-01 08:26:31.300,117.51,1
1900-01-01 08:26:31.400,117.51,1
1900-01-01 08:26:35.000,117.51,9
1900-01-01 08:26:41.300,117.505,2
1900-01-01 08:26:46.300,117.51,1
1900-01-01 08:27:00.000,117.505,2
1900-01-01 08:27:01.000,117.51,25
1900-01-01 08:27:14.900,117.51,5
1900-01-01 08:27:20.000,117.51,1
1900-01-01 08:27:29.000,117.515,2
1900-01-01 08:27:37.100,117.52,1
1900-01-01 08:27:38.500,117.52,16
1900-01-01 08:27:38.600,117.52,11
1900-01-01 08:27:43.800,117.52,20
1900-01-01 08:27:51.500,117.52,4
1900-01-01 08:27:52.300,117.52,2
1900-01-01 08:27:58.000,117.51,1
1900-01-01 08:28:01.200,117.51,4
1900-01-01 08:28:02.100,117.51,1
1900-01-01 08:28:16.000,117.51,1
1900-01-01 08:28:17.000,117.51,1
1900-01-01 08:28:22.700,117.51,38
1900-01-01 08:28:22.800,117.51,6
1900-01-01 08:28:23.600,117.5,1
1900-01-01 08:28:28.000,117.51,1
1900-01-01 08:28:29.300,117.51,1
1900-01-01 08:28:35.400,117.5,3
1900-01-01 08:28:35.500,117.5,2
1900-01-01 08:28:36.000,117.5,1
1900-01-01 08:28:38.400,117.51,11
1900-01-01 08:28:46.200,117.5,4
1900-01-01 08:28:47.300,117.5,33
1900-01-01 08:28:47.400,117.5,1
1900-01-01 08:28:47.800,117.5,1
1900-01-01 08:28:47.900,117.5,1
1900-01-01 08:28:48.100,117.5,5
1900-01-01 08:28:51.200,117.51000000000002,14
1900-01-01 08:28:55.100,117.52,1
1900-01-01 08:28:56.400,117.51000000000002,15
1900-01-01 08:29:00.200,117.51,1
1900-01-01 08:29:01.300,117.5,3
1900-01-01 08:29:02.100,117.5,1
1900-01-01 08:29:12.600,117.5,17
1900-01-01 08:29:12.700,117.5,1
1900-01-01 08:29:14.000,117.49,1
1900-01-01 08:29:15.000,117.5,1
1900-01-01 08:29:15.400,117.5,1
1900-01-01 08:29:20.600,117.5,4
1900-01-01 08:29:21.000,117.49,1
1900-01-01 08:29:21.500,117.5,1
1900-01-01 08:29:21.800,117.49,3
1900-01-01 08:29:21.900,117.5,1
1900-01-01 08:29:22.000,117.5,1
1900-01-01 08:29:22.600,117.5,2
1900-01-01 08:29:24.900,117.49099999999999,51
1900-01-01 08:29:32.200,117.5,12
1900-01-01 08:29:44.400,117.5,13
1900-01-01 08:29:44.500,117.5,2
1900-01-01 08:29:50.100,117.49,12
1900-01-01 08:29:50.200,117.48666666666666,3
1900-01-01 08:29:50.300,117.49,1
1900-01-01 08:29:52.000,117.48,1
1900-01-01 08:29:55.200,117.48,9
1900-01-01 08:29:57.100,117.46666666666665,9
1900-01-01 08:29:57.200,117.47,14
